,,,-0.074,0
,,,-0.0739,-0.04
,,,-0.0738,-0.08
,,,-0.0737,-0.12
,,,-0.0736,-0.16
,,,-0.0735,-0.2
,,,-0.0734,-0.24
,,,-0.0733,-0.28
,,,-0.0732,-0.28
,,,-0.0731,-0.32
,,,-0.073,-0.32
,,,-0.0729,-0.36
,,,-0.0728,-0.4
,,,-0.0727,-0.48
,,,-0.0726,-0.56
,,,-0.0725,-0.6
,,,-0.0724,-0.72
,,,-0.0723,-0.8
,,,-0.0722,-0.84
,,,-0.0721,-0.88
,,,-0.072,-0.92
,,,-0.0719,-1
,,,-0.0718,-1.04
,,,-0.0717,-1.04
,,,-0.0716,-1.08
,,,-0.0715,-1.08
,,,-0.0714,-1.12
,,,-0.0713,-1.12
,,,-0.0712,-1.16
,,,-0.0711,-1.16
,,,-0.071,-1.16
,,,-0.0709,-1.16
,,,-0.0708,-1.2
,,,-0.0707,-1.24
,,,-0.0706,-1.24
,,,-0.0705,-1.24
,,,-0.0704,-1.28
,,,-0.0703,-1.28
,,,-0.0702,-1.28
,,,-0.0701,-1.32
,,,-0.07,-1.32
,,,-0.0699,-1.4
,,,-0.0698,-1.4
,,,-0.0697,-1.44
,,,-0.0696,-1.44
,,,-0.0695,-1.52
,,,-0.0694,-1.56
,,,-0.0693,-1.6
,,,-0.0692,-1.6
,,,-0.0691,-1.64
,,,-0.069,-1.64
,,,-0.0689,-1.6
,,,-0.0688,-1.6
,,,-0.0687,-1.56
,,,-0.0686,-1.52
,,,-0.0685,-1.48
,,,-0.0684,-1.44
,,,-0.0683,-1.36
,,,-0.0682,-1.32
,,,-0.0681,-1.28
,,,-0.068,-1.24
,,,-0.0679,-1.12
,,,-0.0678,-1.04
,,,-0.0677,-0.88
,,,-0.0676,-0.6
,,,-0.0675,-0.4
,,,-0.0674,-0.24
,,,-0.0673,-0.12
,,,-0.0672,-0.04
,,,-0.0671,0.04
,,,-0.067,0.04
,,,-0.0669,0.08
,,,-0.0668,0.08
,,,-0.0667,0.12
,,,-0.0666,0.12
,,,-0.0665,0.16
,,,-0.0664,0.12
,,,-0.0663,0.16
,,,-0.0662,0.16
,,,-0.0661,0.16
,,,-0.066,0.16
,,,-0.0659,0.16
,,,-0.0658,0.12
,,,-0.0657,0.16
,,,-0.0656,0.12
,,,-0.0655,0.12
,,,-0.0654,0.12
,,,-0.0653,0.12
,,,-0.0652,0.12
,,,-0.0651,0.12
,,,-0.065,0.12
,,,-0.0649,0.12
,,,-0.0648,0.12
,,,-0.0647,0.08
,,,-0.0646,0.08
,,,-0.0645,0.08
,,,-0.0644,0.08
,,,-0.0643,0.08
,,,-0.0642,0.08
,,,-0.0641,0.04
,,,-0.064,0.08
,,,-0.0639,0.08
,,,-0.0638,0.08
,,,-0.0637,0.08
,,,-0.0636,0.04
,,,-0.0635,0.04
